acct|period|cash|mkt|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt
33051947|2021-08|0.0|4392.91116|4392.91116|4389.48531|4389.48531
33051947|2021-09|0.0|4635.25328|4635.25328|4392.91116|4392.91116
33051947|2021-10|0.0|4893.51491|4893.51491|4635.25328|4635.25328
33176407|2021-06|0.0|214202.75|214202.75|211401.07|211401.07
33176407|2021-07|0.0|213887.49|214202.75|214202.75|214202.75
33176407|2021-08|0.0|218252.88|218252.88|214202.75|214202.75
33176407|2021-09|409.9200000000128|209877.48|218252.88|218252.88|218252.88
33176407|2021-10|0.0|218724.03|218724.03|218252.88|218252.88
33525082|2021-06|0.0|23838.53964|23838.53964|23667.45986|23667.45986
33525082|2021-07|0.0|23820.01193|23838.53964|23838.53964|23838.53964
33525082|2021-08|0.0|24232.05314|24232.05314|23838.53964|23838.53964
33525082|2021-09|0.0|23382.84904|24232.05314|24232.05314|24232.05314
33525082|2021-10|0.0|24285.97001|24285.97001|24232.05314|24232.05314
33628330|2021-06|0.0|527140.53|527140.53|520036.49|520036.49
33628330|2021-07|0.0|526753.74|527140.53|527140.53|527140.53
33628330|2021-08|0.0|537187.91|537187.91|527140.53|527140.53
33628330|2021-09|940.5|516994.97|537187.91|537187.91|537187.91
33628330|2021-10|0.0|537861.91|537861.91|537187.91|537187.91
33699357|2021-06|1.4551915228366852e-11|69423.1|69423.1|68503.31|68503.31
33699357|2021-07|0.0|69321.22|69423.1|69423.1|69423.1
33699357|2021-08|0.0|70679.28|70679.28|69423.1|69423.1
33699357|2021-09|123.80000000000292|68045.05|70679.28|70679.28|70679.28
33699357|2021-10|0.0|70742.27|70742.27|70679.28|70679.28
33724317|2021-06|0.8599999999860302|215503.28988|215503.28988|212153.41404|212153.41404
33724317|2021-07|0.0|216772.45332|216772.45332|215503.28988|215503.28988
33724317|2021-08|0.0|159734.03627|216772.45332|216772.45332|216772.45332
33724317|2021-09|20.400000000023283|155762.16067|216772.45332|216772.45332|216772.45332
33724317|2021-10|0.0|160453.05647|160453.05647|216772.45332|216772.45332
33823003|2021-06|0.0|51673.50112|51673.50112|51499.539|51499.539
33823003|2021-07|0.0|51593.11091|51673.50112|51673.50112|51673.50112
33823003|2021-08|0.0|52671.80092|52671.80092|51673.50112|51673.50112
33823003|2021-09|0.0|51056.56276|52671.80092|52671.80092|52671.80092
33823003|2021-10|0.0|53263.36028|53263.36028|52671.80092|52671.80092
34031952|2021-06|0.0|118595.61|118891.19|118891.19|118891.19
34031952|2021-07|0.0|118906.97|118906.97|118891.19|118891.19
34031952|2021-08|0.0|119686.76|119686.76|118906.97|118906.97
34031952|2021-09|93.05000000000292|117014.83|119686.76|119686.76|119686.76
34031952|2021-10|0.0|118821.67|119686.76|119686.76|119686.76
34138754|2021-06|0.0|184579.23|184579.23|181913.4|181913.4
34138754|2021-07|0.0|184056.69|184579.23|184579.23|184579.23
34138754|2021-08|0.0|188429.02|188429.02|184579.23|184579.23
34138754|2021-09|384.44999999998254|180433.86|188429.02|188429.02|188429.02
34138754|2021-10|0.0|189434.28|189434.28|188429.02|188429.02
34152738|2021-06|0.0|78921.48728|78921.48728|77237.5408|77237.5408
34152738|2021-07|0.0|81842.36912|81842.36912|78921.48728|78921.48728
34152738|2021-08|0.0|83311.93576|83311.93576|81842.36912|81842.36912
34152738|2021-09|0.0|79380.34016|83311.93576|83311.93576|83311.93576
34152738|2021-10|0.0|84001.982|84001.982|83311.93576|83311.93576
34679735|2021-06|0.0|1959.653552|1959.653552|1877.9363|1877.9363
34679735|2021-07|0.0|2048.381104|2048.381104|1959.653552|1959.653552
34679735|2021-08|0.0|2161.900548|2161.900548|2048.381104|2048.381104
34679735|2021-09|0.0|2150.53289|2161.900548|2161.900548|2161.900548
34679735|2021-10|0.0|2307.588425|2307.588425|2161.900548|2161.900548
34755127|2021-06|0.0|42118.1|42118.1|41526.84|41526.84
34755127|2021-07|0.0|42145.25|42145.25|42118.1|42118.1
34755127|2021-08|0.0|42824.32|42824.32|42145.25|42145.25
34755127|2021-09|52.0|41434.48|42824.32|42824.32|42824.32
34755127|2021-10|0.0|42638.64|42824.32|42824.32|42824.32
34814307|2021-06|0.0|252946.1753|252946.1753|251032.78649|251032.78649
34814307|2021-07|0.0|252920.10223|252946.1753|252946.1753|252946.1753
34814307|2021-08|0.0|256423.11764|256423.11764|252946.1753|252946.1753
34814307|2021-09|0.0|249345.46311|256423.11764|256423.11764|256423.11764
34814307|2021-10|0.0|255841.29249|256423.11764|256423.11764|256423.11764
34816858|2021-06|0.0|245255.24|246304.68156|246304.68156|246304.68156
34816858|2021-07|0.0|247148.61082|247148.61082|246304.68156|246304.68156
34816858|2021-08|0.0|249056.32248|249056.32248|247148.61082|247148.61082
34816858|2021-09|0.0|246011.2012|249056.32248|249056.32248|249056.32248
34816858|2021-10|0.0|251912.24421|251912.24421|249056.32248|249056.32248
34890662|2021-06|0.0|1965.22664|1965.22664|1808.8196|1808.8196
34890662|2021-07|0.0|2130.40844|2130.40844|1965.22664|1965.22664
34890662|2021-08|0.0|2269.35465|2269.35465|2130.40844|2130.40844
34890662|2021-09|0.0|2398.77276|2398.77276|2269.35465|2269.35465
34890662|2021-10|0.0|2545.41989|2545.41989|2398.77276|2398.77276
35035978|2021-06|0.0|3598.6625|3598.6625|3514.96523|3514.96523
35035978|2021-07|0.0|3741.882|3741.882|3598.6625|3598.6625
35035978|2021-08|0.0|3915.5797|3915.5797|3741.882|3741.882
35035978|2021-09|0.0|3857.6174|3915.5797|3915.5797|3915.5797
35035978|2021-10|0.0|4214.09267|4214.09267|3915.5797|3915.5797
35163836|2021-06|0.0|139698.27207|139698.27207|138157.04878|138157.04878
35163836|2021-07|0.0|139885.16363|139885.16363|139698.27207|139698.27207
35163836|2021-08|0.0|143336.89852|143336.89852|139885.16363|139885.16363
35163836|2021-09|0.0|138461.34209|143336.89852|143336.89852|143336.89852
35163836|2021-10|0.0|145155.20144|145155.20144|143336.89852|143336.89852
35196653|2021-06|0.0|303255.38801|303255.38801|302342.38276|302342.38276
35196653|2021-07|74.38000000000466|305531.09372|305531.09372|303255.38801|303255.38801
35196653|2021-08|27.67000000004191|309860.5164|309860.5164|305531.09372|305531.09372
35196653|2021-09|256.52999999996973|290234.45346|309860.5164|309860.5164|309860.5164
35196653|2021-10|22.9100000000326|298051.74501|309860.5164|309860.5164|309860.5164
35221098|2021-06|0.0|14276.87256|14276.87256|13949.06352|13949.06352
35221098|2021-07|0.0|14773.62448|14773.62448|14276.87256|14276.87256
35221098|2021-08|0.0|15276.42429|15276.42429|14773.62448|14773.62448
35221098|2021-09|0.0|15467.97742|15467.97742|15276.42429|15276.42429
35221098|2021-10|0.0|16382.08682|16382.08682|15467.97742|15467.97742
35224853|2021-06|0.0|371570.57|371570.57|367325.48|367325.48
35224853|2021-07|0.0|372660.23|372660.23|371570.57|371570.57
35224853|2021-08|0.0|375947.9|375947.9|372660.23|372660.23
35224853|2021-09|306.8500000000349|367290.51|375947.9|375947.9|375947.9
35224853|2021-10|0.0|352881.15|375947.9|375947.9|375947.9
35419432|2021-06|0.0|9110.9118|9110.9118|9101.24766|9101.24766
35419432|2021-07|0.0|9107.2944|9110.9118|9110.9118|9110.9118
35419432|2021-08|0.0|9120.67351|9120.67351|9110.9118|9110.9118
35419432|2021-09|0.0|9126.7557|9126.7557|9120.67351|9120.67351
35419432|2021-10|0.0|9121.9475|9126.7557|9126.7557|9126.7557
35649725|2021-06|0.0|70234.57937|70234.57937|69792.83134|69792.83134
35649725|2021-07|0.0|70646.02732|70646.02732|70234.57937|70234.57937
35649725|2021-08|0.0|70928.12951|70928.12951|70646.02732|70646.02732
35649725|2021-09|0.0|69817.60388|70928.12951|70928.12951|70928.12951
35649725|2021-10|0.0|70229.02189|70928.12951|70928.12951|70928.12951
35658163|2021-06|0.0|55382.23575|55382.23575|55058.50872|55058.50872
35658163|2021-07|0.0|55920.70866|55920.70866|55382.23575|55382.23575
35658163|2021-08|0.0|56478.6615|56478.6615|55920.70866|55920.70866
35658163|2021-09|0.0|55147.4855|56478.6615|56478.6615|56478.6615
35658163|2021-10|0.0|56470.54837|56478.6615|56478.6615|56478.6615
35692736|2021-06|0.0|222809.72728|222809.72728|211679.76442|211679.76442
35692736|2021-07|0.0|233091.27624|233091.27624|222809.72728|222809.72728
35692736|2021-08|0.0|239232.88928|239232.88928|233091.27624|233091.27624
35692736|2021-09|0.0|223075.6902|239232.88928|239232.88928|239232.88928
35692736|2021-10|0.0|238177.18841|239232.88928|239232.88928|239232.88928
357329882|2021-06|0.0|47478.45|47478.45|47466.08|47466.08
357329882|2021-07|0.0|47489.7|47489.7|47478.45|47478.45
357329882|2021-08|0.0|47501.72|47501.72|47489.7|47489.7
357329882|2021-09|0.0|47513.0|47513.0|47501.72|47501.72
357329882|2021-10|0.0|47523.92|47523.92|47513.0|47513.0
35733110|2021-06|43.55999999999767|340879.23377|340879.23377|337681.47492|337681.47492
35733110|2021-07|0.0|342810.27644|342810.27644|340879.23377|340879.23377
35733110|2021-08|0.0|347994.7747|347994.7747|342810.27644|342810.27644
35733110|2021-09|36.27000000001863|340226.98271|347994.7747|347994.7747|347994.7747
35733110|2021-10|22.34999999997672|351100.37421|351100.37421|347994.7747|347994.7747
35878885|2021-06|0.0|137977.41462|137977.41462|135912.68245|135912.68245
35878885|2021-07|0.0|138551.04581|138551.04581|137977.41462|137977.41462
35878885|2021-08|0.0|140802.13493|140802.13493|138551.04581|138551.04581
35878885|2021-09|0.0|136259.64738|140802.13493|140802.13493|140802.13493
35878885|2021-10|0.0|140003.62852|140802.13493|140802.13493|140802.13493
35958101|2021-06|0.0|15564.00344|15564.00344|15468.62836|15468.62836
35958101|2021-07|0.0|15693.4342|15693.4342|15564.00344|15564.00344
35958101|2021-08|0.0|15999.00343|15999.00343|15693.4342|15693.4342
35958101|2021-09|0.0|15477.23756|15999.00343|15999.00343|15999.00343
35958101|2021-10|0.0|16114.42474|16114.42474|15999.00343|15999.00343
36091465|2021-06|0.0|97529.38|97529.38|96141.18|96141.18
36091465|2021-07|0.0|97317.13|97529.38|97529.38|97529.38
36091465|2021-08|0.0|99632.49|99632.49|97529.38|97529.38
36091465|2021-09|208.31999999999243|95412.92|99632.49|99632.49|99632.49
36091465|2021-10|0.0|100178.71|100178.71|99632.49|99632.49
36096833|2021-06|0.0|72546.25|72546.25|71138.35|71138.35
36096833|2021-07|0.0|72784.5|72784.5|72546.25|72546.25
36096833|2021-08|0.0|74670.67|74670.67|72784.5|72784.5
36096833|2021-09|134.3700000000099|72246.57|74670.67|74670.67|74670.67
36096833|2021-10|0.0|75518.18|75518.18|74670.67|74670.67
36120299|2021-06|0.0|129366.54171|129366.54171|128389.01072|128389.01072
36120299|2021-07|0.0|129919.79938|129919.79938|129366.54171|129366.54171
36120299|2021-08|-2.9103830456733704e-11|132601.61748|132601.61748|129919.79938|129919.79938
36120299|2021-09|0.0|128269.52808|132601.61748|132601.61748|132601.61748
36120299|2021-10|0.0|135188.17381|135188.17381|132601.61748|132601.61748
36194179|2021-06|0.0|658897.65356|658897.65356|652303.39146|652303.39146
36194179|2021-07|101.1799999999348|662601.92354|662601.92354|658897.65356|658897.65356
36194179|2021-08|0.0|673576.87836|673576.87836|662601.92354|662601.92354
36194179|2021-09|0.0|649556.29897|673576.87836|673576.87836|673576.87836
36194179|2021-10|105.54999999993017|676424.16791|676424.16791|673576.87836|673576.87836
36451060|2021-06|0.0|36659.94456|36659.94456|36285.31136|36285.31136
36451060|2021-07|0.0|36913.34256|36913.34256|36659.94456|36659.94456
36451060|2021-08|0.0|37603.7978|37603.7978|36913.34256|36913.34256
36451060|2021-09|0.0|36233.94336|37603.7978|37603.7978|37603.7978
36451060|2021-10|0.0|37890.05697|37890.05697|37603.7978|37603.7978
36613771|2021-06|0.0|673.52166|673.52166|494.24697|494.24697
36613771|2021-07|0.0|847.35861|847.35861|673.52166|673.52166
36613771|2021-08|0.0|1047.5896|1047.5896|847.35861|847.35861
36613771|2021-09|0.0|1164.6421|1164.6421|1047.5896|1047.5896
36613771|2021-10|0.0|1400.11307|1400.11307|1164.6421|1164.6421
36762264|2021-06|0.0|6259.43829|6259.43829|6116.171|6116.171
36762264|2021-07|0.0|7105.40984|7105.40984|6259.43829|6259.43829
36762264|2021-08|0.0|7308.7441|7308.7441|7105.40984|7105.40984
36762264|2021-09|0.0|7120.05768|7308.7441|7308.7441|7308.7441
36762264|2021-10|0.0|7485.038|7485.038|7308.7441|7308.7441
36795246|2021-06|0.0|86698.07282|86698.07282|85813.33216|85813.33216
36795246|2021-07|0.0|88031.7755|88031.7755|86698.07282|86698.07282
36795246|2021-08|0.0|90384.36502|90384.36502|88031.7755|88031.7755
36795246|2021-09|0.0|86704.31784|90384.36502|90384.36502|90384.36502
36795246|2021-10|0.0|91304.22876|91304.22876|90384.36502|90384.36502
36819613|2021-06|0.0|106585.29586|106585.29586|105512.52796|105512.52796
36819613|2021-07|0.0|106995.85762|106995.85762|106585.29586|106585.29586
36819613|2021-08|0.0|108771.26438|108771.26438|106995.85762|106995.85762
36819613|2021-09|0.0|105299.12632|108771.26438|108771.26438|108771.26438
36819613|2021-10|0.0|108616.72715|108771.26438|108771.26438|108771.26438
36953006|2021-06|0.0|23426.1704|23426.1704|23051.23908|23051.23908
36953006|2021-07|0.0|23804.4114|23804.4114|23426.1704|23426.1704
36953006|2021-08|0.0|24163.9964|24163.9964|23804.4114|23804.4114
36953006|2021-09|0.0|23969.80656|24163.9964|24163.9964|24163.9964
36953006|2021-10|0.0|24579.69582|24579.69582|24163.9964|24163.9964
37008871|2021-06|0.0|49782.74896|49782.74896|49493.35017|49493.35017
37008871|2021-07|0.0|49925.96589|49925.96589|49782.74896|49782.74896
37008871|2021-08|0.0|50931.79426|50931.79426|49925.96589|49925.96589
37008871|2021-09|0.0|49117.00604|50931.79426|50931.79426|50931.79426
37008871|2021-10|0.0|51020.33932|51020.33932|50931.79426|50931.79426
37073115|2021-06|0.0|178361.03|178361.03|178359.57|178359.57
37073115|2021-07|0.0|178362.54|178362.54|178361.03|178361.03
37073115|2021-08|0.0|178364.05|178364.05|178362.54|178362.54
37073115|2021-09|0.0|178365.51|178365.51|178364.05|178364.05
37073115|2021-10|0.0|178367.02|178367.02|178365.51|178365.51
37160577|2021-06|0.0|819.156888|819.156888|718.756296|718.756296
37160577|2021-07|0.0|921.736512|921.736512|819.156888|819.156888
37160577|2021-08|0.0|1039.035154|1039.035154|921.736512|921.736512
37160577|2021-09|0.0|1089.704|1089.704|1039.035154|1039.035154
37160577|2021-10|0.0|1241.736072|1241.736072|1089.704|1089.704
37340100|2021-06|0.0|14991.26|14991.26|12575.15|12575.15
37340100|2021-07|0.0|17407.39|17407.39|14991.26|14991.26
37340100|2021-08|0.0|19823.53|19823.53|17407.39|17407.39
37340100|2021-09|0.0|22239.69|22239.69|19823.53|19823.53
37340100|2021-10|0.0|22239.87|22239.87|22239.69|22239.69
37513972|2021-06|0.0|1547.1924|1547.1924|1345.30155|1345.30155
37513972|2021-07|0.0|1743.372|1743.372|1547.1924|1547.1924
37513972|2021-08|0.0|1953.7387|1953.7387|1743.372|1743.372
37513972|2021-09|0.0|561.16272|1953.7387|1953.7387|1953.7387
37513972|2021-10|0.0|762.51518|1953.7387|1953.7387|1953.7387
37567457|2021-06|0.0|88772.87802|88772.87802|88764.51523|88764.51523
37567457|2021-07|0.0|89444.09219|89444.09219|88772.87802|88772.87802
37567457|2021-08|0.0|82445.08336|89444.09219|89444.09219|89444.09219
37567457|2021-09|0.0|81608.28212|89444.09219|89444.09219|89444.09219
37567457|2021-10|0.0|82336.49961|82445.08336|89444.09219|89444.09219
37571435|2021-06|0.0|502.36072|502.36072|470.36128|470.36128
37571435|2021-07|0.0|535.16002|535.16002|502.36072|502.36072
37571435|2021-08|0.0|568.01804|568.01804|535.16002|535.16002
37571435|2021-09|0.0|590.81245|590.81245|568.01804|568.01804
37571435|2021-10|0.0|627.42496|627.42496|590.81245|590.81245
37609076|2021-06|0.0|75229.67346|75229.67346|75051.11088|75051.11088
37609076|2021-07|0.0|75209.07467|75229.67346|75229.67346|75229.67346
37609076|2021-08|0.0|75940.28438|75940.28438|75229.67346|75229.67346
37609076|2021-09|215.95999999999185|73972.41072|75940.28438|75940.28438|75940.28438
37609076|2021-10|0.0|75236.27795|75940.28438|75940.28438|75940.28438
37728722|2021-06|0.0|58728.33321|58728.33321|58264.6085|58264.6085
37728722|2021-07|0.0|58716.91668|58728.33321|58728.33321|58728.33321
37728722|2021-08|0.0|59522.84377|59522.84377|58728.33321|58728.33321
37728722|2021-09|0.0|57888.2206|59522.84377|59522.84377|59522.84377
37728722|2021-10|0.0|59408.9121|59522.84377|59522.84377|59522.84377
37752744|2021-06|0.0|125220.35608|125220.35608|123844.21696|123844.21696
37752744|2021-07|0.0|125548.98009|125548.98009|125220.35608|125220.35608
37752744|2021-08|0.0|127553.46578|127553.46578|125548.98009|125548.98009
37752744|2021-09|0.0|123688.73356|127553.46578|127553.46578|127553.46578
37752744|2021-10|0.0|127351.37092|127553.46578|127553.46578|127553.46578
37850335|2021-06|0.0|5409.13348|5409.13348|5308.81755|5308.81755
37850335|2021-07|0.0|5556.1644|5556.1644|5409.13348|5409.13348
37850335|2021-08|0.0|5703.922|5703.922|5556.1644|5556.1644
37850335|2021-09|0.0|5681.40048|5703.922|5703.922|5703.922
37850335|2021-10|0.0|5917.36588|5917.36588|5703.922|5703.922
37878708|2021-06|0.0|1600.32104|1600.32104|1501.1125|1501.1125
37878708|2021-07|0.0|1663.886|1663.886|1600.32104|1600.32104
37878708|2021-08|0.0|1772.13516|1772.13516|1663.886|1663.886
37878708|2021-09|0.0|1755.62464|1772.13516|1772.13516|1772.13516
37878708|2021-10|0.0|1957.30325|1957.30325|1772.13516|1772.13516
38037402|2021-06|0.0|88969.98942|88969.98942|88216.24004|88216.24004
38037402|2021-07|-1.4551915228366852e-11|89307.33337|89307.33337|88969.98942|88969.98942
38037402|2021-08|0.0|90909.27519|90909.27519|89307.33337|89307.33337
38037402|2021-09|0.0|88523.75749|90909.27519|90909.27519|90909.27519
38037402|2021-10|0.0|91845.14112|91845.14112|90909.27519|90909.27519
38132861|2021-06|0.0|402867.00143|402867.00143|399381.50917|399381.50917
38132861|2021-07|0.0|403077.59796|403077.59796|402867.00143|402867.00143
38132861|2021-08|0.0|409609.92698|409609.92698|403077.59796|403077.59796
38132861|2021-09|341.9099999999744|399007.18084|409609.92698|409609.92698|409609.92698
38132861|2021-10|0.0|412946.52562|412946.52562|409609.92698|409609.92698
38197340|2021-06|0.0|42583.34457|42583.34457|41951.12338|41951.12338
38197340|2021-07|0.0|43179.0628|43179.0628|42583.34457|42583.34457
38197340|2021-08|0.0|43711.1652|43711.1652|43179.0628|43179.0628
38197340|2021-09|0.0|43613.7102|43711.1652|43711.1652|43711.1652
38197340|2021-10|0.0|44893.48199|44893.48199|43711.1652|43711.1652
38201321|2021-06|55000.0|243242.63694|243242.63694|186190.14887|186190.14887
38201321|2021-07|0.0|243349.73336|243349.73336|243242.63694|243242.63694
38201321|2021-08|0.0|249156.53226|249156.53226|243349.73336|243349.73336
38201321|2021-09|0.0|240753.5986|249156.53226|249156.53226|249156.53226
38201321|2021-10|0.0|252170.47568|252170.47568|249156.53226|249156.53226
38260888|2021-06|0.0|266291.06|266291.06|262524.89|262524.89
38260888|2021-07|0.0|273477.54|273477.54|266291.06|266291.06
38260888|2021-08|0.0|281047.13|281047.13|273477.54|273477.54
38260888|2021-09|0.0|269324.24|281047.13|281047.13|281047.13
38260888|2021-10|0.0|284802.94|284802.94|281047.13|281047.13
38519072|2021-06|329.1600000000326|869540.24795|869540.24795|862444.58833|862444.58833
38519072|2021-07|89.36999999999534|870415.81369|870415.81369|869540.24795|869540.24795
38519072|2021-08|24.34000000008382|878013.47166|878013.47166|870415.81369|870415.81369
38519072|2021-09|290.69000000006054|849171.39249|878013.47166|878013.47166|878013.47166
